opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260604013000_SELL_TREND_PULLBACK,MAC,2026.06.04 01:30:00,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4434.03,4.48,Y,30,0.5,0.0,0.5,0.0,0.5,0.0,1.384,0.0,1.604,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.604,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604014012_SELL_TREND_PULLBACK,MAC,2026.06.04 01:40:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4436.1,4.79,Y,30,0.16,0.0,0.232,0.0,0.28,0.0,1.124,0.0,1.332,0.0,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.332,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604074512_BUY_BREAKOUT,MAC,2026.06.04 07:45:12,BUY,SELL,BREAKOUT,BAD-LOCATION BLOCK,B,4483.16,4.25,Y,60,0.364,0.0,0.364,0.0,0.364,0.0,0.88,0.0,1.056,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.056,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604075012_BUY_TREND_PULLBACK,MAC,2026.06.04 07:50:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4479.43,4.24,Y,60,0.0,0.032,0.0,0.164,0.176,0.164,0.528,0.164,1.0,0.164,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.164,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604080012_BUY_TREND_PULLBACK,MAC,2026.06.04 08:00:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4481.43,4.04,Y,60,0.384,0.0,0.752,0.0,0.752,0.0,0.92,0.0,1.3,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.3,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604162012_BUY_TREND_PULLBACK,MAC,2026.06.04 16:20:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4508.74,5.86,Y,60,0.304,0.0,0.304,0.0,0.304,0.0,0.304,0.396,1.524,0.396,5,5,60,30,30,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.524,0.396,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604162512_BUY_TREND_PULLBACK,MAC,2026.06.04 16:25:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4504.36,5.68,Y,60,0.0,0.08,0.0,0.12,0.0,0.408,0.456,0.716,1.336,0.716,30,30,60,15,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.336,0.716,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604170512_BUY_TREND_PULLBACK,MAC,2026.06.04 17:05:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4496.61,7.09,Y,60,0.404,0.0,0.552,0.0,0.576,0.0,0.92,0.0,1.824,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.824,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604212512_BUY_TREND_PULLBACK,MAC,2026.06.04 21:25:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4480.4,2.55,Y,10,0.428,0.0,1.02,0.0,1.1,0.0,1.1,0.0,1.1,0.104,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.1,0.104,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604234615_BUY_TREND_PULLBACK,MAC,2026.06.04 23:46:15,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4480.96,2.55,Y,10,0.012,0.0,1.036,0.0,1.036,0.0,1.036,0.0,1.556,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.556,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605032513_SELL_TREND_PULLBACK,MAC,2026.06.05 03:25:13,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4454.43,4.61,Y,60,0.588,0.0,0.864,0.0,0.864,0.0,0.908,0.0,1.36,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.36,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605073012_SELL_TREND_PULLBACK,MAC,2026.06.05 07:30:12,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4439.53,3.49,Y,60,0.0,0.04,0.244,0.04,0.244,0.04,0.704,0.04,1.052,0.04,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.052,0.04,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605080512_BUY_BREAKOUT,MAC,2026.06.05 08:05:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4447.94,3.64,Y,60,0.048,0.0,0.048,0.084,0.22,0.084,0.776,0.084,1.008,0.084,15,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.008,0.084,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605081512_BUY_BREAKOUT,MAC,2026.06.05 08:15:12,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4448.98,3.62,Y,60,0.336,0.0,0.896,0.0,0.896,0.0,0.896,0.0,1.388,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.388,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605145013_BUY_TREND_PULLBACK,MAC,2026.06.05 14:50:13,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4467.55,3.28,Y,60,0.0,0.58,0.272,0.58,0.272,0.58,0.272,0.928,6.08,0.928,10,60,60,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,6.08,0.928,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605145512_BUY_BREAKOUT,MAC,2026.06.05 14:55:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4472.44,3.68,Y,60,0.288,0.0,0.776,0.0,0.776,0.0,0.776,0.296,5.944,0.296,5,10,10,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,5.944,0.296,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605150512_BUY_TREND_PULLBACK,MAC,2026.06.05 15:05:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4465.39,4.14,Y,30,0.0,0.284,0.0,0.356,0.0,0.944,1.188,0.944,6.316,0.944,30,30,30,5,10,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,6.316,0.944,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605151013_BUY_TREND_PULLBACK,MAC,2026.06.05 15:10:13,BUY,SELL,TREND_PULLBACK,NEWS FILTER (high-impact event nearby),A,4469.1,4.29,Y,15,0.004,0.564,0.184,0.564,1.468,0.564,2.252,0.564,6.436,0.564,15,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,6.436,0.564,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260605152012_BUY_TREND_PULLBACK,MAC,2026.06.05 15:20:12,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4475.36,4.48,Y,10,0.736,0.0,1.964,0.0,1.988,0.0,5.144,0.0,6.72,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,6.72,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608013003_SELL_TREND_PULLBACK,MAC,2026.06.08 01:30:03,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4317.2,8.64,Y,30,0.284,0.0,0.4,0.0,0.4,0.0,1.248,0.0,1.248,0.0,5,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.248,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608083512_SELL_ASIA_BREAKOUT,MAC,2026.06.08 08:35:12,SELL,BUY,ASIA_BREAKOUT,SMART-GUARD,A+,4285.48,6.66,Y,30,0.308,0.0,0.308,0.0,0.308,0.0,1.04,0.0,1.092,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.092,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608122512_SELL_TREND_PULLBACK,MAC,2026.06.08 12:25:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4286.09,4.94,Y,30,0.0,0.676,0.0,0.956,0.54,0.956,1.168,0.956,2.332,0.956,15,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.332,0.956,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608123012_SELL_TREND_PULLBACK,MAC,2026.06.08 12:30:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4277.76,5.18,Y,10,0.0,0.268,1.156,0.268,1.236,0.268,1.756,0.268,2.868,0.268,10,10,10,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,2.868,0.268,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608123512_SELL_ASIA_BREAKOUT,MAC,2026.06.08 12:35:12,SELL,BUY,ASIA_BREAKOUT,SMART-GUARD,A+,4274.16,5.36,Y,5,1.384,0.0,1.464,0.0,1.964,0.0,1.964,0.0,3.04,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.04,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608211012_BUY_TREND_PULLBACK,MAC,2026.06.08 21:10:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4343.81,4.16,Y,60,0.18,0.0,0.18,0.0,0.18,0.036,0.532,0.036,1.276,0.036,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.276,0.036,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608212512_BUY_TREND_PULLBACK,MAC,2026.06.08 21:25:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4344.25,3.89,Y,30,0.036,0.0,0.344,0.0,0.612,0.0,1.004,0.0,1.768,0.0,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.768,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608214012_BUY_TREND_PULLBACK,MAC,2026.06.08 21:40:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4338.38,3.7,Y,60,0.164,0.0,0.364,0.0,0.42,0.0,0.844,0.0,1.436,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.436,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608215012_BUY_TREND_PULLBACK,MAC,2026.06.08 21:50:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4335.09,3.33,Y,60,0.072,0.0,0.096,0.0,0.096,0.0,0.636,0.0,1.2,0.0,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.2,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609014512_BUY_TREND_PULLBACK,MAC,2026.06.09 01:45:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4327.97,3.09,Y,60,0.112,0.0,0.112,0.068,0.112,0.068,0.18,0.068,1.808,0.068,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.808,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609032512_SELL_TREND_PULLBACK,MAC,2026.06.09 03:25:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4318.48,4.25,Y,60,0.0,0.124,0.5,0.124,0.736,0.124,0.736,0.124,1.0,0.124,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.124,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609041513_SELL_TREND_PULLBACK,MAC,2026.06.09 04:15:13,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A,4325.22,4.59,Y,15,0.34,0.136,0.704,0.136,1.048,0.136,1.048,0.136,1.048,0.136,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.048,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609065512_BUY_TREND_PULLBACK,MAC,2026.06.09 06:55:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4339.42,4.62,Y,60,0.344,0.0,0.356,0.0,0.356,0.0,0.756,0.0,1.116,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.116,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609073512_SELL_BREAKOUT,MAC,2026.06.09 07:35:12,SELL,BUY,BREAKOUT,SMART-GUARD,A+,4326.43,4.0,Y,60,0.332,0.0,0.332,0.0,0.332,0.0,0.976,0.0,1.632,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.632,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609084512_BUY_BREAKOUT,MAC,2026.06.09 08:45:12,BUY,SELL,BREAKOUT,BAD-RR TIMING BLOCK,A,4349.14,4.92,Y,60,0.348,0.0,0.348,0.0,0.348,0.0,0.656,0.0,1.248,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.248,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609091012_BUY_TREND_PULLBACK,MAC,2026.06.09 09:10:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4344.27,5.01,Y,60,0.256,0.0,0.256,0.0,0.256,0.08,0.84,0.08,1.0,0.08,5,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.08,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609091512_BUY_TREND_PULLBACK,MAC,2026.06.09 09:15:12,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4341.11,5.03,Y,60,0.0,0.052,0.0,0.332,0.18,0.332,0.584,0.332,1.392,0.332,30,30,30,10,10,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.392,0.332,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609154012_BUY_TREND_PULLBACK,MAC,2026.06.09 15:40:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4340.69,3.68,Y,60,0.024,0.0,0.024,0.136,0.36,0.136,0.36,0.212,1.256,0.212,15,15,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.256,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609162013_BUY_TREND_PULLBACK,MAC,2026.06.09 16:20:13,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4334.6,5.07,Y,60,0.432,0.04,0.432,0.04,0.432,0.04,0.432,1.404,1.82,1.404,5,5,60,30,30,30,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,1.82,1.404,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609162513_SELL_BREAKOUT,MAC,2026.06.09 16:25:13,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4334.97,5.16,Y,30,0.0,0.452,0.0,0.452,0.0,0.452,1.348,0.456,1.348,1.816,30,30,30,5,5,60,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.348,1.816,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609163012_SELL_BREAKOUT,MAC,2026.06.09 16:30:12,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4329.16,5.24,Y,15,0.112,0.0,0.224,0.0,1.772,0.0,1.772,0.004,1.772,1.344,10,15,15,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.772,1.344,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609163512_SELL_SQUEEZE_RELEASE,MAC,2026.06.09 16:35:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4330.47,5.21,Y,10,0.124,0.012,1.684,0.012,1.684,0.012,1.684,0.148,1.684,1.924,10,10,10,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.684,1.924,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609165000_BUY_ASIA_BREAKOUT,MAC,2026.06.09 16:50:00,BUY,SELL,ASIA_BREAKOUT,SMART-GUARD,A,4352.91,7.45,Y,5,1.032,0.0,1.28,0.0,1.28,0.0,2.22,0.0,3.716,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.716,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260610081413_SELL_TREND_PULLBACK,MAC,2026.06.10 08:14:13,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4179.25,3.88,Y,15,0.0,0.276,0.46,0.276,1.032,0.276,1.932,0.276,3.66,0.276,10,10,15,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,3.66,0.276,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260610081543_SELL_TREND_PULLBACK,MAC,2026.06.10 08:15:43,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4178.12,3.87,Y,10,0.576,0.16,1.152,0.16,1.6,0.16,2.536,0.16,3.932,0.16,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.932,0.16,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260610083114_SELL_TREND_PULLBACK,MAC,2026.06.10 08:31:14,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4183.21,4.43,Y,10,0.94,0.0,1.332,0.0,1.76,0.0,2.536,0.0,2.98,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.98,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260610153002_SELL_SQUEEZE_RELEASE,MAC,2026.06.10 15:30:02,SELL,BUY,SQUEEZE_RELEASE,A+ TIMING DEMOTION,A,4143.95,7.72,Y,60,0.956,0.0,0.956,0.0,0.956,0.0,0.956,0.0,1.008,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.008,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611021512_SELL_TREND_PULLBACK,MAC,2026.06.11 02:15:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4030.46,11.27,Y,15,0.436,0.0,0.496,0.0,1.1,0.0,1.1,0.0,1.1,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.1,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611031512_SELL_TREND_PULLBACK,MAC,2026.06.11 03:15:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4050.79,12.3,Y,60,0.436,0.0,0.436,0.0,0.536,0.0,0.552,0.0,1.16,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.16,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611032512_SELL_TREND_PULLBACK,MAC,2026.06.11 03:25:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4059.39,12.44,Y,60,0.252,0.0,0.268,0.0,0.268,0.0,0.376,0.0,1.492,0.0,5,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.492,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611034012_SELL_TREND_PULLBACK,MAC,2026.06.11 03:40:12,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A,4062.65,11.56,Y,60,0.056,0.0,0.292,0.0,0.292,0.0,0.824,0.0,1.736,0.0,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.736,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611080012_SELL_TREND_PULLBACK,MAC,2026.06.11 08:00:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4081.57,5.61,Y,60,0.0,0.196,0.0,0.196,0.0,0.344,0.768,0.344,1.08,0.344,30,30,30,15,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.08,0.344,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611122559_SELL_TREND_PULLBACK,MAC,2026.06.11 12:25:59,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4081.82,4.87,Y,30,0.004,0.204,0.496,0.204,0.812,0.204,1.072,0.204,1.072,0.204,10,10,15,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.072,0.204,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611123012_SELL_TREND_PULLBACK,MAC,2026.06.11 12:30:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4079.39,4.92,Y,15,0.2,0.0,0.688,0.0,1.0,0.0,1.26,0.0,1.26,0.0,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.26,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611153012_SELL_SQUEEZE_RELEASE,MAC,2026.06.11 15:30:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4065.09,7.37,Y,60,0.112,0.156,0.448,0.156,0.668,0.156,0.964,0.156,1.012,0.156,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.012,0.156,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611153500_SELL_BREAKOUT,MAC,2026.06.11 15:35:00,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4062.06,8.18,Y,30,0.248,0.0,0.552,0.0,0.752,0.0,1.036,0.0,1.06,0.0,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.06,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611182612_SELL_TREND_PULLBACK,MAC,2026.06.11 18:26:12,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A,4078.1,9.54,Y,60,0.096,0.0,0.404,0.0,0.448,0.0,0.524,0.0,1.116,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.116,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
