opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260703153517_BUY_TREND_PULLBACK,MAC,2026.07.03 15:35:17,BUY,SELL,TREND_PULLBACK,NEWS_OBSERVING,A+,4176.99,2.94,Y,30,0.272,0.0,0.34,0.0,0.34,0.0,1.372,0.28,2.452,0.28,5,10,30,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.452,0.28,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709031505_BUY_BREAKOUT,MAC,2026.07.09 03:15:05,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4089.72,3.52,Y,10,0.572,0.0,1.38,0.0,1.38,0.0,1.484,0.0,2.44,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.44,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619151512_SELL_TREND_PULLBACK,MAC,2026.06.19 15:15:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4155.47,4.52,Y,60,0.0,0.024,0.0,0.096,0.0,0.288,0.0,0.384,2.424,0.428,60,60,60,15,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,2.424,0.428,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604012014_SELL_BREAKOUT,MAC,2026.06.04 01:20:14,SELL,BUY,BREAKOUT,SMART-GUARD,A,4426.68,4.11,Y,10,0.716,0.0,1.264,0.0,1.264,0.0,1.264,0.0,2.392,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.392,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625153115_SELL_TREND_PULLBACK,MAC,2026.06.25 15:31:15,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4002.96,4.69,Y,30,0.0,0.84,0.236,0.84,0.912,0.84,2.196,0.84,2.336,0.84,10,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.336,0.84,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260608122512_SELL_TREND_PULLBACK,MAC,2026.06.08 12:25:12,SELL,BUY,TREND_PULLBACK,A+ TIMING DEMOTION,A,4286.09,4.94,Y,30,0.0,0.676,0.0,0.956,0.54,0.956,1.168,0.956,2.332,0.956,15,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.332,0.956,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618024500_SELL_TREND_PULLBACK,MAC,2026.06.18 02:45:00,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4276.27,5.98,Y,30,0.0,0.212,0.0,0.212,0.104,0.212,1.46,0.212,2.324,0.212,30,30,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,2.324,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619150512_SELL_TREND_PULLBACK,MAC,2026.06.19 15:05:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4157.19,4.43,Y,60,0.164,0.0,0.164,0.148,0.164,0.18,0.164,0.452,2.32,0.592,60,60,60,30,30,60,STOP_FIRST,STOP_FIRST,SIMULTANEOUS_SAME_CHECKPOINT,2.32,0.592,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612032513_BUY_TREND_PULLBACK,MAC,2026.06.12 03:25:13,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4222.82,7.22,Y,30,0.152,0.0,0.604,0.0,0.844,0.0,1.196,0.0,2.316,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.316,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708180010_SELL_TREND_PULLBACK,VPS,2026.07.08 18:00:10,SELL,BUY,TREND_PULLBACK,CALENDAR,A,4064.15,4.68,Y,5,1.08,0.0,1.304,0.0,1.96,0.0,2.288,0.0,2.288,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.288,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708161602_SELL_TREND_PULLBACK,VPS,2026.07.08 16:16:02,SELL,BUY,TREND_PULLBACK,NEWS FILTER (high-impact event nearby),B,4038.61,6.47,Y,30,0.136,0.0,0.256,0.0,0.256,0.0,1.204,0.0,2.28,0.0,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.28,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708194441_SELL_TREND_PULLBACK,MAC,2026.07.08 19:44:41,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4053.58,5.53,Y,30,0.348,0.0,0.628,0.0,0.696,0.0,1.916,0.0,2.256,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.256,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260706145019_BUY_HTF_TREND_FOLLOW,MAC,2026.07.06 14:50:19,BUY,SELL,HTF_TREND_FOLLOW,NEWS_ENTRY_BLOCKED_POOR_RR,A,4152.33,3.31,Y,60,0.0,0.4,0.0,0.56,0.0,0.56,0.56,0.56,2.24,0.56,30,30,30,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.24,0.56,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708162007_SELL_TREND_PULLBACK,VPS,2026.07.08 16:20:07,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4040.68,6.27,Y,30,0.0,0.108,0.132,0.108,0.132,0.108,1.112,0.108,2.22,0.108,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.22,0.108,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626091013_SELL_TREND_PULLBACK,MAC,2026.06.26 09:10:13,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4008.97,5.34,Y,15,0.1,0.0,0.928,0.0,1.148,0.0,1.188,0.0,2.208,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.208,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615075013_BUY_TREND_PULLBACK,MAC,2026.06.15 07:50:13,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4328.45,3.32,Y,60,0.22,0.0,0.22,0.0,0.22,0.024,0.22,0.304,2.156,0.396,5,60,60,30,30,,TARGET_FIRST,STOP_FIRST,TARGET_FIRST,2.156,0.396,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708161301_SELL_TREND_PULLBACK,VPS,2026.07.08 16:13:01,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4041.0,6.57,Y,30,0.0,0.12,0.0,0.12,0.104,0.12,1.004,0.12,2.1,0.12,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.1,0.12,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260703153016_BUY_HTF_TREND_FOLLOW,MAC,2026.07.03 15:30:16,BUY,SELL,HTF_TREND_FOLLOW,NEWS_RELEASE_COOLDOWN,A+,4174.1,2.88,Y,60,0.0,0.376,0.0,0.376,0.0,0.376,0.0,0.688,2.1,0.688,60,60,60,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.1,0.688,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260707035516_BUY_HTF_TREND_FOLLOW,MAC,2026.07.07 03:55:16,BUY,SELL,HTF_TREND_FOLLOW,NEWS_OBSERVING,A+,4153.83,4.08,Y,5,1.032,0.0,1.192,0.0,1.192,0.0,2.076,0.0,2.076,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.076,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624162012_SELL_SQUEEZE_RELEASE,MAC,2026.06.24 16:20:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,3972.65,13.1,Y,30,0.032,0.0,0.236,0.0,0.596,0.0,1.48,0.0,2.068,0.0,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.068,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622152544_BUY_TREND_PULLBACK,MAC,2026.06.22 15:25:44,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4210.33,3.82,Y,5,1.512,0.0,1.58,0.0,1.684,0.0,2.06,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.06,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709022524_SELL_TREND_PULLBACK,MAC,2026.07.09 02:25:24,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4076.0,2.5,Y,60,0.152,0.052,0.152,0.052,0.152,0.096,0.224,0.456,2.052,0.456,30,60,60,30,30,,SIMULTANEOUS_SAME_CHECKPOINT,STOP_FIRST,TARGET_FIRST,2.052,0.456,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615075513_BUY_TREND_PULLBACK,MAC,2026.06.15 07:55:13,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,B,4326.77,3.18,Y,60,0.0,0.2,0.0,0.236,0.0,0.316,0.0,0.624,2.036,0.624,60,60,60,5,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.036,0.624,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260703154514_BUY_HTF_TREND_FOLLOW,MAC,2026.07.03 15:45:14,BUY,SELL,HTF_TREND_FOLLOW,NEWS_OBSERVING,A+,4174.61,3.07,Y,30,0.0,0.232,0.0,0.232,0.0,0.58,1.004,0.58,2.036,0.58,30,30,30,5,15,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.036,0.58,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630092517_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 09:25:17,SELL,BUY,HTF_TREND_FOLLOW,ANALYSIS-ONLY,A+,3998.54,6.5,Y,5,2.008,0.0,2.008,0.0,2.008,0.0,2.008,0.0,2.008,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.008,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260601010014_SELL_BREAKOUT,MAC,2026.06.01 01:00:14,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4521.59,3.04,Y,10,0.504,0.156,1.74,0.156,1.972,0.156,1.972,0.156,1.972,0.156,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.972,0.156,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615074513_BUY_TREND_PULLBACK,MAC,2026.06.15 07:45:13,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4328.26,3.4,Y,60,0.192,0.0,0.192,0.012,0.192,0.012,0.192,0.12,1.968,0.412,60,60,60,60,60,,SIMULTANEOUS_SAME_CHECKPOINT,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,1.968,0.412,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708034016_BUY_BREAKOUT,MAC,2026.07.08 03:40:16,BUY,SELL,BREAKOUT,SMART-GUARD,SKIP,4125.19,5.35,Y,15,0.084,0.0,0.724,0.0,1.008,0.0,1.492,0.0,1.952,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.952,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708034015_BUY_BREAKOUT,MAC,2026.07.08 03:40:15,BUY,SELL,BREAKOUT,SMC_HARD_CONFLICT,A+,4124.93,5.35,Y,30,0.064,0.0,0.704,0.0,0.988,0.0,1.472,0.0,1.932,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.932,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618023210_SELL_TREND_PULLBACK,MAC,2026.06.18 02:32:10,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4280.71,5.44,Y,60,0.0,0.48,0.0,0.48,0.0,0.56,0.824,0.56,1.92,0.56,30,30,30,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.92,0.56,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260707204514_BUY_HTF_TREND_FOLLOW,MAC,2026.07.07 20:45:14,BUY,SELL,HTF_TREND_FOLLOW,A+ EVIDENCE DEMOTION,A,4147.17,2.61,Y,60,0.52,0.0,0.52,0.0,0.712,0.0,0.936,0.0,1.916,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.916,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604012512_SELL_SQUEEZE_RELEASE,MAC,2026.06.04 01:25:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4430.57,4.32,Y,60,0.84,0.0,0.84,0.0,0.84,0.0,0.84,0.0,1.912,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.912,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604011512_SELL_BREAKOUT,MAC,2026.06.04 01:15:12,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4431.85,3.72,Y,60,0.0,0.552,0.0,0.552,0.84,0.552,0.84,0.552,1.904,0.552,15,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.904,0.552,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708004016_BUY_BREAKOUT,VPS,2026.07.08 00:40:16,BUY,SELL,BREAKOUT,SMART-GUARD,A+,4125.15,5.49,Y,30,0.324,0.0,0.692,0.0,0.944,0.0,1.428,0.0,1.888,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.888,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630082517_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 08:25:17,SELL,BUY,HTF_TREND_FOLLOW,STI_REENTRY_WAIT ,A+,3987.64,5.38,Y,60,0.0,0.776,0.0,0.776,0.0,0.776,0.0,0.776,1.884,0.776,60,60,60,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.884,0.776,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708004515_BUY_SQUEEZE_RELEASE,VPS,2026.07.08 00:45:15,BUY,SELL,SQUEEZE_RELEASE,SPREAD_TOO_WIDE,A,4124.81,5.54,Y,15,0.66,0.0,0.912,0.0,1.388,0.0,1.388,0.0,1.844,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.844,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619160012_BUY_SQUEEZE_RELEASE,MAC,2026.06.19 16:00:12,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4180.81,6.55,Y,60,0.7,0.124,0.7,0.124,0.936,0.124,0.936,0.124,1.832,0.124,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.832,0.124,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604170512_BUY_TREND_PULLBACK,MAC,2026.06.04 17:05:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4496.61,7.09,Y,60,0.404,0.0,0.552,0.0,0.576,0.0,0.92,0.0,1.824,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.824,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609162013_BUY_TREND_PULLBACK,MAC,2026.06.09 16:20:13,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4334.6,5.07,Y,60,0.432,0.04,0.432,0.04,0.432,0.04,0.432,1.404,1.82,1.404,5,5,60,30,30,30,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,1.82,1.404,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260603212012_SELL_TREND_PULLBACK,MAC,2026.06.03 21:20:12,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4437.67,3.17,Y,30,0.14,0.0,0.452,0.0,0.452,0.0,1.008,0.0,1.816,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.816,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260604010052_SELL_TREND_PULLBACK,MAC,2026.06.04 01:00:52,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4436.54,2.87,Y,60,0.0,0.44,0.0,0.64,0.0,1.364,0.432,1.364,1.808,1.364,30,30,60,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.808,1.364,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260609014512_BUY_TREND_PULLBACK,MAC,2026.06.09 01:45:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4327.97,3.09,Y,60,0.112,0.0,0.112,0.068,0.112,0.068,0.18,0.068,1.808,0.068,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.808,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630054514_SELL_TREND_PULLBACK,MAC,2026.06.30 05:45:14,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,3959.77,7.62,Y,60,0.264,0.0,0.352,0.0,0.468,0.0,0.468,0.0,1.808,0.0,5,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.808,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611193012_SELL_TREND_PULLBACK,MAC,2026.06.11 19:30:12,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4079.2,8.13,Y,60,0.236,0.0,0.236,0.0,0.236,0.0,0.236,0.024,1.788,0.152,5,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.152,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615032512_BUY_BREAKOUT,MAC,2026.06.15 03:25:12,BUY,SELL,BREAKOUT,BAD-RR TIMING BLOCK,A,4306.96,3.89,Y,30,0.572,0.0,0.572,0.0,0.76,0.0,1.464,0.0,1.788,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622010013_SELL_TREND_PULLBACK,MAC,2026.06.22 01:00:13,SELL,BUY,TREND_PULLBACK,SPREAD_TOO_WIDE,A,4142.51,3.54,Y,5,1.788,0.0,1.788,0.0,1.788,0.0,1.788,0.0,1.788,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
